Region Id,Market,Order Region,Order Country,Order State,Order City
6962368755,Pacific Asia,West Asia,Turquía,Osmaniye,Osmaniye
6460434406,Pacific Asia,South Asia,Irán,Juzestán,Masjed Soleyman
3049998716,Pacific Asia,South Asia,India,Andhra Pradesh,Guntur
298001121,Pacific Asia,West Asia,Irak,Karbala,Karbala
5543894296,Pacific Asia,South Asia,Irán,Markazí,Arak
4104419168,Pacific Asia,Eastern Asia,China,Hunan,Changsha
440926440,Pacific Asia,Eastern Asia,China,Hubei,Yicheng
4509516829,Pacific Asia,Eastern Asia,Japón,Chiba,Matsudo
505412560,Pacific Asia,West Asia,Turquía,Ankara,Etimesgut
9135514307,Pacific Asia,Eastern Asia,China,Guangdong,Huizhou
3335607292,Pacific Asia,Eastern Asia,Japón,Yamaguchi,Shimonoseki
9981062892,Pacific Asia,Eastern Asia,China,Hebei,Shijiazhuang
8874659285,Pacific Asia,South Asia,India,Tamil Nadu,Coimbatore
3596259462,USCA,US Center ,Estados Unidos,Michigan,Dearborn
9355970278,USCA,East of USA,Estados Unidos,Pensilvania,York
2390940125,USCA,West of USA ,Estados Unidos,California,Pomona
3443729898,USCA,West of USA ,Estados Unidos,Idaho,Caldwell
3657464805,USCA,South of  USA ,Estados Unidos,Carolina del Norte,Gastonia
3467398396,USCA,US Center ,Estados Unidos,Michigan,Saginaw
9128675885,USCA,East of USA,Estados Unidos,Delaware,Dover
5367850615,USCA,Canada,Canada,Columbia británica,Vancouver
3387247005,USCA,East of USA,Estados Unidos,Ohio,Lorain
7207344352,USCA,US Center ,Estados Unidos,Texas,Lubbock
8515691136,USCA,Canada,Canada,Quebec,Saint-Laurent
9334979327,USCA,East of USA,Estados Unidos,Nueva York,Yonkers
6269967449,USCA,South of  USA ,Estados Unidos,Alabama,Montgomery
2354196375,USCA,US Center ,Estados Unidos,Minnesota,Roseville
6229369475,USCA,South of  USA ,Estados Unidos,Virginia,Suffolk
9202094565,USCA,West of USA ,Estados Unidos,Washington,Des Moines
7539715535,USCA,East of USA,Estados Unidos,Nueva York,Utica
3829265466,USCA,West of USA ,Estados Unidos,California,Apple Valley
6485905465,USCA,East of USA,Estados Unidos,Distrito de Columbia,Washington
6281318382,USCA,East of USA,Estados Unidos,Nueva Jersey,Bridgeton
3035559757,USCA,West of USA ,Estados Unidos,Oregón,Tigard
2657717629,USCA,East of USA,Estados Unidos,Massachusetts,Franklin
63027556,USCA,US Center ,Estados Unidos,Illinois,Rockford
477633628,USCA,East of USA,Estados Unidos,Massachusetts,Malden
1195336284,USCA,East of USA,Estados Unidos,Ohio,Fairfield
4876834598,Africa,Southern Africa,SudAfrica,Estado Libre,Bloemfontein
5751464426,Africa,North Africa,Argelia,Batna,Batna
5459413089,Africa,West Africa,Nigeria,Sokoto,Sokoto
1600276486,Africa,Southern Africa,SudAfrica,Gauteng,Westonaria
1310004570,Africa,North Africa,Túnez,Túnez,Túnez
5508300234,Africa,West Africa,Níger,Maradi,Maradi
6987198523,Africa,Central Africa,Angola,Benguela,Benguela
8474829260,Europe,Northern Europe,Reino Unido,Inglaterra,Bideford
435640484,Europe,Western Europe,Alemania,Hesse,Friedberg
1395186518,Europe,Western Europe,Alemania,Sarre,Schiffweiler
7147494509,Europe,Eastern Europe,Rumania,Caras-Severin,Resita
1267935124,Europe,Western Europe,Francia,Isla de Francia,Rosny-sous-Bois
1925058134,Europe,Western Europe,Francia,Normandía,Lisieux
6928315782,Europe,Eastern Europe,Rumania,Arad,Arad
5046516107,Europe,Western Europe,Francia,Isla de Francia,Montereau-Fault-Yonne
4224271776,Europe,Eastern Europe,Ucrania,Cherkasy,Uman
7150617703,Europe,Western Europe,Alemania,Bavaria,Passau
8833586058,Europe,Southern Europe,Italia,Lombardía,Busto Arsizio
7759969084,Europe,Eastern Europe,Ucrania,Volinia,Luts'k
2939383975,Europe,Western Europe,Francia,Norte-Paso de Calais-Picardía,Denain
4652342876,Europe,Western Europe,Francia,Centro-Valle de Loira,Bourges
1943533639,Europe,Western Europe,Francia,Isla de Francia,Meaux
9787786483,Europe,Northern Europe,Reino Unido,Inglaterra,Slough
4558596637,Europe,Northern Europe,Reino Unido,Inglaterra,Reading
3515613814,Europe,Southern Europe,España,Andalucía,El Ejido
4733645100,Europe,Western Europe,Alemania,Brandenburgo,Cottbus
6802872184,USCA,West of USA ,Estados Unidos,California,Lakewood
268196017,USCA,West of USA ,Estados Unidos,California,Sunnyvale
5560778043,USCA,US Center ,Estados Unidos,Texas,Carrollton
3839689547,USCA,South of  USA ,Estados Unidos,Arkansas,Pine Bluff
4090747080,USCA,US Center ,Estados Unidos,Texas,Laredo
1136046531,USCA,US Center ,Estados Unidos,Indiana,Mishawaka
5417061099,Africa,Central Africa,Camerún,Adamaoua,Ngaoundere
3443062748,Africa,West Africa,Sierra Leona,Septentrional,Makeni
2468845343,Africa,East Africa,Tanzania,Mbeya,Mbeya
192842186,Africa,West Africa,Nigeria,Kwara,Ilorin
840533161,Africa,West Africa,Nigeria,Plateau,Jos
3181731521,Africa,West Africa,Benín,Atakora,Natitingou
7151295161,Africa,Southern Africa,SudAfrica,Cabo Oriental,East London
847693386,Africa,East Africa,Yibuti,Yibuti,Yibuti
4936906172,Africa,Central Africa,Camerún,Est,Bertoua
9127110700,Africa,North Africa,Egipto,Ash Sharqiyah,Bilbeis
3740661255,Europe,Eastern Europe,Bielorrusia,Grodno,Grodno
1931933897,Europe,Western Europe,Austria,Alta Austria,Wels
1156735451,Europe,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,Villeneuve-sur-Lot
3722911656,Europe,Western Europe,Francia,Isla de Francia,Taverny
5734651396,Europe,Eastern Europe,Rusia,Irkutsk,Usol'ye-Sibirskoye
9908924222,Europe,Eastern Europe,Rusia,Cheliábinsk,Kopeysk
3294494104,Europe,Southern Europe,España,Galicia,Santiago de Compostela
8458756489,Europe,Western Europe,Francia,Isla de Francia,Guyancourt
5361866792,Europe,Northern Europe,Reino Unido,Inglaterra,Norwich
6968630634,Europe,Southern Europe,Italia,Trentino-Alto Adigio,Bolzano
9772025694,Europe,Eastern Europe,Rumania,Maramures,Baia Mare
4249688357,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,Le Cannet
9696552746,Europe,Western Europe,Alemania,Renania-Palatinado,Ludwigshafen am Rhein
2059903010,Europe,Eastern Europe,Ucrania,Lviv,Drogobych
5307743065,Europe,Eastern Europe,Moldavia,Chisináu,Chisináu
159420835,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,Gardanne
5896724986,Europe,Western Europe,Francia,Borgoña-Franco Condado,Beaune
1861052108,LATAM,South America,Venezuela,Bolívar,Guayana
3795930315,LATAM,South America,Colombia,Norte de Santander,Ocaña
3046316502,LATAM,Central America,México,Michoacán,Sahuayo de José María Morelos
2520415105,LATAM,South America,Brasil,Río de Janeiro,Duque de Caxias
556282341,LATAM,Central America,México,Quintana Roo,Chetumal
2760239986,LATAM,South America,Brasil,Minas Gerais,Montes Claros
1118510404,LATAM,South America,Brasil,Goiás,Goiânia
319245017,LATAM,Central America,México,Zacatecas,Fresnillo de González Echeverría
41735090,LATAM,South America,Venezuela,Lara,Carora
4435208739,LATAM,South America,Brasil,São Paulo,Diadema
6885376813,Pacific Asia,West Asia,Turquía,Estambul,Esenyurt
2666674170,Pacific Asia,South Asia,Irán,Isfahán,Khomeynishahr
7303815640,Pacific Asia,Southeast Asia,Indonesia,Aceh,Banda Aceh
4145615283,Pacific Asia,South Asia,Irán,Jorasán Razaví,Sabzevar
6423143008,Pacific Asia,Eastern Asia,China,Heilongjiang,Shuangyashan
2190068471,Pacific Asia,Eastern Asia,Japón,Nagano,Ueda
5249517624,Pacific Asia,Oceania,Nueva Zelanda,Hawke's Bay,Hastings
2167010224,USCA,South of  USA ,Estados Unidos,Tennessee,Hendersonville
7424454902,USCA,West of USA ,Estados Unidos,Arizona,Scottsdale
4641246833,USCA,South of  USA ,Estados Unidos,Carolina del Norte,Hickory
7149748405,USCA,West of USA ,Estados Unidos,Idaho,Meridian
4141240462,USCA,Canada,Canada,Ontario,Waterloo
2014766754,USCA,South of  USA ,Estados Unidos,Tennessee,Knoxville
3874090889,Africa,Central Africa,Camerún,Ouest,Bafoussam
9248519318,Africa,East Africa,Tanzania,Kigoma,Kigoma
3550787226,Africa,East Africa,Burundi,Buyumbura Mairie,Bujumbura
5564865265,Europe,Western Europe,Francia,Norte-Paso de Calais-Picardía,Beauvais
6929407571,Europe,Southern Europe,España,Ceuta,Ceuta
1943422678,Europe,Southern Europe,Italia,Cerdeña,Quartu Sant'Elena
2466737126,Europe,Southern Europe,Italia,Campania,Castellammare di Stabia
4748197675,Europe,Eastern Europe,Ucrania,Chernihiv,Nizhyn
3258834425,Europe,Eastern Europe,Polonia,Silesia,Rybnik
9098978359,Europe,Northern Europe,Reino Unido,Inglaterra,Worthing
3378885061,Europe,Northern Europe,Reino Unido,Inglaterra,York
5363745818,Europe,Southern Europe,España,Cantabria,Santander
7711404293,Europe,Northern Europe,Reino Unido,Inglaterra,Oxford
1676053928,Europe,Southern Europe,Italia,Lacio,Fiumicino
5179745506,Europe,Southern Europe,España,Cataluña,Sant Boi de Llobregat
4252001716,Europe,Southern Europe,Montenegro,Podgorica,Podgorica
3624824994,Europe,Southern Europe,Bosnia y Herzegovina,Federación de Bosnia y Herzegovina,Sarajevo
3226972536,LATAM,Central America,México,Nuevo León,Garza García
3345937772,Pacific Asia,Oceania,Australia,Nueva Gales del Sur,Orange
8762463044,USCA,US Center ,Estados Unidos,Michigan,Sterling Heights
8405644101,USCA,South of  USA ,Estados Unidos,Florida,Hialeah
5501580960,USCA,West of USA ,Estados Unidos,Arizona,Chandler
7486560349,Africa,East Africa,Tanzania,Pwani,Chalinze
4477925631,Africa,Central Africa,Gabón,Estuaire,Libreville
5304985694,Europe,Southern Europe,Italia,Emilia-Romaña,Vignola
9089127023,Europe,Western Europe,Francia,Países del Loira,Fontenay-le-Comte
4852352389,Europe,Western Europe,Países Bajos,Holanda Meridional,Delft
1745916430,Europe,Western Europe,Francia,Norte-Paso de Calais-Picardía,Abbeville
9177407454,Europe,Northern Europe,Reino Unido,Inglaterra,Chester
1354692965,Europe,Western Europe,Francia,Centro-Valle de Loira,Saint-Pierre-des-Corps
6840864542,Europe,Northern Europe,Reino Unido,Inglaterra,Washington
746605121,Europe,Northern Europe,Reino Unido,Inglaterra,Bath
8828603693,Europe,Southern Europe,Albania,Vlorë,Vlore
4470512004,Europe,Southern Europe,Italia,Lombardía,Cremona
5616788346,Europe,Western Europe,Francia,Languedoc-Rosellón-Mediodía-Pirineos,Colomiers
3724485829,LATAM,South America,Brasil,São Paulo,Lorena
1408953311,LATAM,South America,Brasil,Paraná,Paranaguá
4125437591,LATAM,South America,Colombia,Cundinamarca,Mosquera
8327295174,LATAM,South America,Brasil,Bahía,Guanambi
4634861060,Pacific Asia,Central Asia,Uzbekistán,Andiján,Andijon
4700907160,Pacific Asia,Oceania,Nueva Zelanda,Auckland,Papakura
7694365812,Pacific Asia,Eastern Asia,China,Zhejiang,Ningbo
2262672126,USCA,East of USA,Estados Unidos,Nueva Jersey,Orange
7118232935,USCA,US Center ,Estados Unidos,Texas,Bedford
9457465743,USCA,East of USA,Estados Unidos,Connecticut,Bristol
1766920842,USCA,Canada,Canada,Ontario,Brampton
536654422,Europe,Eastern Europe,Rusia,Arjánguelsk,Severodvinsk
926428920,LATAM,South America,Chile,Santiago de Chile,San Bernardo
3418353663,Pacific Asia,South Asia,Pakistán,Territorio de la Capital Federal,Islamabad
6247098154,Pacific Asia,Eastern Asia,China,Heilongjiang,Wuchang
3752884184,USCA,South of  USA ,Estados Unidos,Tennessee,Johnson City
5517273710,Europe,Western Europe,Francia,Alsacia-Champaña-Ardenas-Lorena,Saint-Dizier
8381188435,USCA,South of  USA ,Estados Unidos,Luisiana,Lake Charles
6925373476,Africa,North Africa,Sudán,Gezira,Al Manaqil
4319740604,Africa,North Africa,Marruecos,Garb-Chrarda-Beni Hsen,Sidi Qacem
2109435975,Europe,Western Europe,Francia,Países del Loira,Saint-Nazaire
3868331292,Africa,East Africa,Uganda,Gulu,Gulu
5621864749,Europe,Southern Europe,Italia,Campania,Boscoreale
9882516480,LATAM,South America,Venezuela,Aragua,Cagua
5085213898,LATAM,South America,Ecuador,Azuay,Cuenca
3593452871,Pacific Asia,Eastern Asia,China,Guangxi,Nanning
218555479,USCA,West of USA ,Estados Unidos,California,Mission Viejo
7201695775,Europe,Northern Europe,Reino Unido,Gales,Barry
3238530867,Pacific Asia,Eastern Asia,China,Shaanxi,Yulin
2085873620,Africa,North Africa,Egipto,Al Buhayrah,Kafr ad Dawwar
6563823078,Europe,Northern Europe,Reino Unido,Inglaterra,Morley
6866564183,LATAM,South America,Brasil,Rio Grande do Sul,Rio Grande
9270014766,Pacific Asia,South Asia,Pakistán,Jaiber Pajtunjuá,Peshawar
7828694480,LATAM,South America,Colombia,Santander,Girón
4309859550,Europe,Northern Europe,Reino Unido,Inglaterra,Coventry
1019443074,Africa,East Africa,Ruanda,Kigali,Kigali
2600924016,Africa,East Africa,Sudán del Sur,Ecuatoria Central,Juba
4885730398,Europe,Western Europe,Alemania,Renania-Palatinado,Koblenz
2282624782,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Unna
5405551154,Europe,Western Europe,Luxemburgo,Luxemburgo,Luxemburgo
8371753996,Europe,Northern Europe,Reino Unido,Inglaterra,Newcastle upon Tyne
2934397357,Europe,Western Europe,Francia,Isla de Francia,Maisons-Laffitte
8487834823,Europe,Western Europe,Francia,Alsacia-Champaña-Ardenas-Lorena,Toul
3727338665,LATAM,South America,Brasil,Marañón,Pinheiro
3473282004,LATAM,South America,Bolivia,Chuquisaca,Sucre
8288753598,LATAM,South America,Paraguay,Central,San Lorenzo
7925389692,LATAM,South America,Venezuela,Miranda,Petare
7337090961,Pacific Asia,Eastern Asia,China,Hubei,Zhongxiang
6384422084,Pacific Asia,South Asia,India,Madhya Pradesh,Indore
5418962940,Pacific Asia,South Asia,India,Tamil Nadu,Salem
9224413638,Pacific Asia,Southeast Asia,Malasia,Selangor,Shah Alam
2319363466,Pacific Asia,Eastern Asia,China,Guizhou,Zunyi
7218743992,USCA,East of USA,Estados Unidos,Maryland,Gaithersburg
1945464990,USCA,West of USA ,Estados Unidos,Nuevo México,Carlsbad
9049420467,USCA,East of USA,Estados Unidos,Nueva Jersey,Vineland
4265936286,Africa,Southern Africa,SudAfrica,Cabo Occidental,George
5374992848,Europe,Northern Europe,Reino Unido,Inglaterra,Liverpool
6118030456,Pacific Asia,Eastern Asia,China,Henan,Pingdingshan
8260325223,Pacific Asia,South Asia,India,Punyab,Patiala
6748629063,Africa,Central Africa,Camerún,Ouest del Sur,Kumba
2421042933,Africa,North Africa,Marruecos,Tadla-Azilal,Beni Mellal
3700040101,Europe,Eastern Europe,Rumania,Iasi,Iasi
6833631444,Europe,Northern Europe,Reino Unido,Inglaterra,Hinckley
3733973572,Europe,Western Europe,Francia,Norte-Paso de Calais-Picardía,Arras
333457800,Europe,Northern Europe,Reino Unido,Inglaterra,Kettering
7402092082,Europe,Western Europe,Francia,Alsacia-Champaña-Ardenas-Lorena,Bar-le-Duc
9756946107,Europe,Southern Europe,Italia,Lacio,Latina
5843401900,Europe,Southern Europe,Italia,Emilia-Romaña,Imola
462535398,Europe,Southern Europe,España,Cataluña,El Prat de Llobregat
8754494636,Europe,Western Europe,Países Bajos,Limburgo,Venlo
2441202055,Europe,Western Europe,Francia,Centro-Valle de Loira,Saint-Cyr-sur-Loire
2545432482,Europe,Eastern Europe,Bulgaria,Yambol,Yambol
2675622830,Europe,Western Europe,Francia,Auvernia-Ródano-Alpes,Echirolles
422377512,Europe,Western Europe,Francia,Países del Loira,Saumur
3186035365,Europe,Western Europe,Alemania,Baden-Wurtemberg,Villingen-Schwenningen
6951423182,Europe,Northern Europe,Reino Unido,Inglaterra,Bristol
5909574883,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Grevenbroich
1244270806,Europe,Western Europe,Francia,Países del Loira,Carquefou
1476178558,Europe,Northern Europe,Reino Unido,Inglaterra,Worcester
5417896004,LATAM,South America,Brasil,São Paulo,Osasco
6471120148,LATAM,Central America,México,Guanajuato,Salamanca
8890162564,Pacific Asia,South Asia,Irán,Mazandarán,Behshahr
6477584288,Pacific Asia,South Asia,India,Puducherry,Puducherry
7056125720,Pacific Asia,South Asia,India,Odisha,Cuttack
4907473743,USCA,US Center ,Estados Unidos,Texas,Mcallen
2319096937,Europe,Western Europe,Francia,Países del Loira,Angers
6528678609,Europe,Eastern Europe,República Checa,Hradec Králové,Hradec Králové
6474942155,LATAM,South America,Argentina,Chaco,Presidencia Roque Sáenz Peña
8642700754,USCA,South of  USA ,Estados Unidos,Carolina del Norte,Greensboro
6295309452,USCA,West of USA ,Estados Unidos,California,Oceanside
143452210,Africa,East Africa,Mozambique,Sofala,Beira
4911936387,Africa,West Africa,Mali,Sikasso,Sikasso
1477670685,Africa,East Africa,Tanzania,Arusha,Arusha
8198568641,Africa,West Africa,Togo,Central,Sokode
7083651623,Africa,East Africa,Zambia,Copperbelt,Chingola
1452615069,Africa,West Africa,Nigeria,Ondo,Owo
5536252513,Africa,North Africa,Egipto,Menia,Menia
701588193,Africa,Southern Africa,SudAfrica,Limpopo,Giyani
4872793618,Africa,Southern Africa,Namibia,Khomas,Windhoek
5393890181,Africa,West Africa,Mauritania,Nouakchott,Nouakchott
39822812,Africa,West Africa,Nigeria,Edo,Benin City
9439260218,Africa,East Africa,Mozambique,Cabo Delgado,Pemba
6638399786,Africa,West Africa,Nigeria,Osun,Ilesha
2454756808,Africa,Southern Africa,SudAfrica,KwaZulu-Natal,Mpumalanga
4441180115,Africa,North Africa,Argelia,Djelfa,Messaad
1792397500,Africa,East Africa,Kenia,Oriental,Marsabit
3046488944,Africa,West Africa,Benín,Alibori,Kandi
4080352936,Africa,West Africa,Sierra Leona,Meridional,Bo
5132519653,Europe,Western Europe,Francia,Isla de Francia,Torcy
5054432718,Europe,Western Europe,Alemania,Schleswig-Holstein,Flensburg
465997728,Europe,Western Europe,Suiza,Basilea-Ciudad,Basel
4927488220,Europe,Southern Europe,Italia,Liguria,La Spezia
3564247618,Europe,Western Europe,Países Bajos,Limburgo,Roermond
802779370,Europe,Eastern Europe,Ucrania,Lugansk,Krasnyy Luch
2782894760,Europe,Western Europe,Alemania,Baden-Wurtemberg,Pforzheim
2777814423,Europe,Southern Europe,Italia,Basilicata,Potenza
406002933,Europe,Western Europe,Países Bajos,Holanda Septentrional,Alkmaar
1106951215,Europe,Northern Europe,Reino Unido,Inglaterra,Torquay
7905146211,Europe,Eastern Europe,Eslovaquia,Nitra,Nitra
3420221278,Europe,Western Europe,Francia,Países del Loira,Laval
5938835302,Europe,Eastern Europe,Ucrania,Dnipropetrovsk,Nikopol
3419762594,Europe,Southern Europe,Italia,Trentino-Alto Adigio,Trento
5487841215,Europe,Western Europe,Países Bajos,Holanda Septentrional,Hilversum
6825996196,Europe,Western Europe,Francia,Isla de Francia,Neuilly-Plaisance
9521405685,Europe,Northern Europe,Dinamarca,Dinamarca Meridional,Sonderborg
308326238,Europe,Northern Europe,Suecia,Escania,Landskrona
2415664665,Europe,Western Europe,Francia,Normandía,Evreux
6343892419,Europe,Western Europe,Francia,Alsacia-Champaña-Ardenas-Lorena,Illkirch-Graffenstaden
4111133859,Europe,Southern Europe,Italia,Umbría,Foligno
7807692783,Europe,Southern Europe,Italia,Campania,Ercolano
8547525652,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Leverkusen
325089048,Europe,Western Europe,Países Bajos,Overijssel,Deventer
2491666131,Europe,Eastern Europe,Bielorrusia,Gómel,Zhlobin
8424895616,Europe,Southern Europe,España,Madrid,Parla
1641663869,Europe,Southern Europe,Italia,Apulia,Lecce
6855743817,Europe,Western Europe,Francia,Isla de Francia,Alfortville
1521857425,Europe,Eastern Europe,Ucrania,Ternópil,Ternópil
1600751618,Europe,Southern Europe,España,Castilla-La Mancha,Toledo
6230406391,Europe,Western Europe,Francia,Norte-Paso de Calais-Picardía,Nogent-sur-Oise
3484750928,Europe,Western Europe,Francia,Norte-Paso de Calais-Picardía,Douai
4443637650,Europe,Western Europe,Francia,Países del Loira,Saint-Herblain
529723619,Europe,Western Europe,Francia,Isla de Francia,Mitry-Mory
2697213622,Europe,Southern Europe,Albania,Korçë,Korce
6822214689,Europe,Northern Europe,Reino Unido,Inglaterra,Huyton
7053293826,Europe,Western Europe,Suiza,Vaud,Lausanne
1965023531,Europe,Western Europe,Francia,Isla de Francia,Montesson
4435705647,Europe,Eastern Europe,Rumania,Buzau,Buzau
1975580281,Europe,Southern Europe,España,Castilla y León,Salamanca
1766532844,Europe,Western Europe,Francia,Isla de Francia,Eragny
3193821566,Europe,Western Europe,Francia,Isla de Francia,Les Ulis
4330877986,Europe,Northern Europe,Reino Unido,Inglaterra,Hove
7376488560,Europe,Western Europe,Bélgica,Namur,Namur
9553075014,Europe,Western Europe,Francia,Isla de Francia,Yerres
636860994,Europe,Southern Europe,Italia,Apulia,Taranto
4218501173,Europe,Western Europe,Austria,Tirol,Innsbruck
8902645770,Europe,Northern Europe,Reino Unido,Inglaterra,Wakefield
3888275879,Europe,Western Europe,Francia,Languedoc-Rosellón-Mediodía-Pirineos,Lunel
8691804018,Europe,Western Europe,Países Bajos,Drenthe,Assen
9562313035,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Bottrop
9234712588,Europe,Southern Europe,España,Madrid,Alcobendas
5403035119,Europe,Northern Europe,Suecia,Escania,Lund
1753105185,Europe,Southern Europe,Italia,Toscana,Pistoia
1570193816,Europe,Western Europe,Francia,Bretaña,Landerneau
9489392327,Europe,Northern Europe,Reino Unido,Inglaterra,Hemel Hempstead
8036002515,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Paderborn
3037917623,Europe,Northern Europe,Reino Unido,Inglaterra,Rochdale
3039568075,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Minden
7748032755,Europe,Southern Europe,Portugal,Coimbra,Coimbra
8264738741,Europe,Western Europe,Francia,Norte-Paso de Calais-Picardía,Roubaix
4910247532,Europe,Western Europe,Francia,Borgoña-Franco Condado,Auxerre
9629767803,Europe,Western Europe,Francia,Centro-Valle de Loira,Saint-Jean-de-la-Ruelle
6996950674,Europe,Western Europe,Francia,Alsacia-Champaña-Ardenas-Lorena,Forbach
6773353217,Europe,Western Europe,Bélgica,Flanders Oriental,Aalst
4092862156,Europe,Western Europe,Francia,Norte-Paso de Calais-Picardía,Lomme
5599782674,Europe,Eastern Europe,Polonia,Mazovia,Plock
6355712567,Europe,Western Europe,Países Bajos,Limburgo,Sittard
1312687609,Europe,Western Europe,Francia,Alsacia-Champaña-Ardenas-Lorena,Troyes
3713655781,Europe,Northern Europe,Lituania,Panevezys,Panevezys
2058415046,Europe,Southern Europe,Grecia,Attica,Athens
8351075445,Europe,Eastern Europe,Ucrania,Cherkasy,Cherkasy
8974969454,Europe,Eastern Europe,Rumania,Sibiu,Sibiu
1382370864,Europe,Northern Europe,Reino Unido,Inglaterra,Chelmsford
6309959043,Europe,Northern Europe,Reino Unido,Inglaterra,Gillingham
8490964035,Europe,Western Europe,Países Bajos,Holanda Septentrional,Velsen
4457436988,Europe,Western Europe,Alemania,Bavaria,Regensburg
8473073406,Europe,Northern Europe,Reino Unido,Inglaterra,Sale
9552843032,LATAM,South America,Brasil,São Paulo,Jundiaí
3802353947,Pacific Asia,South Asia,Irán,Ardebil,Ardebil
1970720971,Pacific Asia,South Asia,India,Bengala Occidental,Barasat
3721519545,Pacific Asia,Southeast Asia,Vietnam,T?nh C?n Th?,Can Tho
1323805352,Pacific Asia,Southeast Asia,Indonesia,Sumatra Septentrional,Binjai
179339193,Pacific Asia,South Asia,Irán,Kurdistán,Sanandaj
423882505,Pacific Asia,Eastern Asia,China,Shanxi,Yangquan
8711431740,Pacific Asia,West Asia,Turquía,Elazig,Elazig
1663929109,USCA,South of  USA ,Estados Unidos,Carolina del Sur,Florence
5657550229,USCA,West of USA ,Estados Unidos,California,Lake Forest
7678016016,USCA,East of USA,Estados Unidos,Ohio,Marion
2106830950,USCA,South of  USA ,Estados Unidos,Florida,Jupiter
823568670,USCA,South of  USA ,Estados Unidos,Florida,Coral Springs
3484320065,USCA,South of  USA ,Estados Unidos,Kentucky,Georgetown
8617522596,Africa,West Africa,Costa de Marfil,Dix-Huit Montagnes,Man
3488005156,Africa,Central Africa,República Democrática del Congo,Katanga,Kamina
9653475791,Africa,West Africa,Nigeria,Imo,Owerri
6497954429,Europe,Northern Europe,Reino Unido,Inglaterra,Birkenhead
7978236027,Europe,Western Europe,Francia,Isla de Francia,Massy
1742401704,Europe,Northern Europe,Suecia,Escania,Helsingborg
2756491364,Europe,Southern Europe,Italia,Marche,Falconara Marittima
5555298261,Europe,Eastern Europe,Bulgaria,Plovdiv,Plovdiv
3619642174,Europe,Southern Europe,Italia,Lombardía,Legnano
7596837762,Europe,Western Europe,Francia,Languedoc-Rosellón-Mediodía-Pirineos,Lattes
8912176121,Europe,Northern Europe,Reino Unido,Inglaterra,Middlesbrough
4903029173,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Lippstadt
5223010702,Europe,Eastern Europe,Rumania,Braila,Braila
9730738228,Europe,Western Europe,Francia,Isla de Francia,Montgeron
8389009911,Europe,Western Europe,Francia,Isla de Francia,Vitry-sur-Seine
9524288798,Europe,Western Europe,Francia,Bretaña,Ploemeur
9350351125,Europe,Southern Europe,España,Cataluña,Manresa
5286456570,Europe,Western Europe,Alemania,Bavaria,Bamberg
3475387275,LATAM,South America,Colombia,Nariño,Ipiales
9757313928,LATAM,South America,Venezuela,Miranda,Baruta
6368533188,LATAM,Central America,México,Baja California,Rosarito
3215797895,Pacific Asia,South Asia,India,Andhra Pradesh,Tirupati
7120142545,Pacific Asia,South Asia,India,Bengala Occidental,Naihati
6603911693,Pacific Asia,Eastern Asia,China,Hunan,Changde
8814696086,USCA,South of  USA ,Estados Unidos,Carolina del Norte,Concord
2214487711,Africa,North Africa,Marruecos,Tánger-Tetuán,Larache
9555427251,Africa,West Africa,Togo,Plateaux,Atakpame
9104378659,Africa,West Africa,Nigeria,Katsina,Funtua
7810770466,Africa,Southern Africa,SudAfrica,Gauteng,Mabopane
1268425348,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,Istres
9513672672,Europe,Northern Europe,Noruega,Hordaland,Bergen
1734111058,Europe,Southern Europe,España,Castilla-La Mancha,Albacete
9500162152,Europe,Western Europe,Francia,Auvernia-Ródano-Alpes,Cluses
3144107654,Europe,Southern Europe,España,Murcia,Cartagena
1861617974,Europe,Southern Europe,Italia,Toscana,Lucca
2547566769,Europe,Western Europe,Francia,Países del Loira,Vertou
5135389583,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Hattingen
2793041776,Europe,Southern Europe,Italia,Marche,Pesaro
652209168,Europe,Western Europe,Alemania,Turingia,Sonneberg
144018443,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,Saint-Laurent-du-Var
9721948372,Europe,Northern Europe,Reino Unido,Inglaterra,Harrogate
3369665667,Europe,Southern Europe,España,Extremadura,Badajoz
3823706632,Europe,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,Limoges
2099899691,LATAM,Central America,México,Guerrero,Chilpancingo
7167365378,LATAM,South America,Brasil,Ceará,Tianguá
8791714608,LATAM,Central America,México,Nuevo León,Linares
9734953617,LATAM,South America,Brasil,Minas Gerais,Paracatu
4906363270,LATAM,South America,Colombia,Caquetá,Florencia
2411613018,LATAM,South America,Venezuela,Portuguesa,Acarigua
